id,condominio,anunciante,num_suites,num_vagas,num_quartos,area,rua,regiao,descricao,tipo_imovel,localidade,bairro,preco
103,500.0,JWS - IMÓVEIS,0.0,2.0,2.0,77.0,Zona Universitária,RS,"Apartamento apresentando a seguinte distribuição: sala, 02 dormitórios, banheiro, cozinha e área de serviço fechada. Edifício com elevador, ...",Apartamento,Pelotas,Centro,350000
104,0.0,MAP Corretores de Imóveis,0.0,1.0,2.0,80.0,Avenida São Francisco de Paula,RS,"Apartamento térreo muito bom. Amplo, pátio, garagem, isento de condomínio. Financia.",Apartamento,Pelotas,Areal,205000
105,0.0,REQUINTE IMÓVEIS,1.0,3.0,3.0,250.0,Presidente Juscelino Kubitschek de Oliveira,RS,"97502- Requinte oferece : Ótimo sobrado  com sala de estar e sala de jantar com lareira,cozinha, três quartos,sendo um suite com closet , es...",Casa,Pelotas,Areal,795000
106,0.0,MARQUES IMÓVEIS,0.0,2.0,3.0,136.0,,RS,"Apto CENTRO 3 Dormitórios, Sala estar e jantar, Cozinha, área serviço, 2 Banheiros, 2 vagas Garagem, Piso PARQUET/Porcelanato, 3 Ar Condicio...",Apartamento,Pelotas,Centro,550000
107,228.0,MARQUES IMÓVEIS,0.0,1.0,2.0,47.0,,RS,"Apartamento com 2 Dormitórios, 1 Garagem, 1 Banheiro, Área de Serviço, Cozinha, Estar Social",Apartamento,Pelotas,Três Vendas,160000
108,170.0,FUHRO SOUTO IMOBILIARIA,0.0,0.0,2.0,63.0,Bento Goncalves,RS,"PROX BANCO DO BRASIL DA BENTO: frente, 2 dorms. cond. baixo, sala de estar e jantar, cozinha, área de serviço, financiável. R$230.000. A2562...",Apartamento,Pelotas,Centro,230000
109,0.0,MARQUES IMÓVEIS,0.0,1.0,2.0,56.0,,RS,"Casa LARANJAL com 2 Dormitórios, Sala estar com Lareira, Cozinha, Banheiro, Garagem, Grades nas janelas, Pátio, Piso Tipo Frio/Flutuante. Pr...",Casa,Pelotas,Laranjal,235000
110,0.0,MAP Corretores de Imóveis,1.0,2.0,3.0,150.0,Rua Triunfo,RS,"Sobrado excelente em fase final de acabamento. Churrasqueira, lareira, piscina.Entrega Pronta.",Casa,Pelotas,Laranjal Val Verde,420000
111,250.0,Marcelo Karam Nogueira,1.0,0.0,1.0,48.0,Rua Dom Pedro II,RS,"Raridade, apartamento tipo studio, mobiliado, com suíte.

1 dormitório com suíte, sala, sacada, lavabo, cozinha. Ficam todos móveis, cozin...",Apartamento,Pelotas,Centro,265000
112,150.0,SUCASA,0.0,1.0,2.0,55.0,Endereço Não Informado,RS,"Linda casa no Moradas Pelotas, 2 dormitórios toda em Porcelanato. - 02/11/2017",Casa de Condomínio,Pelotas,Três Vendas,158000
113,300.0,ARAÚJO IMÓVEIS,0.0,1.0,2.0,130.0,Rua Senador Mendonça,RS,"Apartamento próximo Catedral, 02 dormitórios sala estar/jantar, garagem ampla individual, sacadas, , dependência completa empregada, frente,...",Apartamento,Pelotas,Centro,425000
114,0.0,REQUINTE IMÓVEIS,0.0,1.0,2.0,48.0,Juscelino Kubitschek de Oliveira,RS,"9350- Requinte Oferece: Apto Village Center, 2 dorm, demais dependências, com estacionamento e bem localizado.",Apartamento,Pelotas,Areal,170000
115,0.0,MAP Corretores de Imóveis,0.0,0.0,0.0,1028.0,Rodovia Br-116,RS,"Complexo Industrial e Logístico - EIXO SUL, localizado as margens da BR 116, próximo a entrada de Pelotas. Lotes em complexo com total infra...",Indústria,Pelotas,Três Vendas,308400
116,0.0,MAP Corretores de Imóveis,1.0,1.0,2.0,130.0,,RS,"Sobrado muito bom. Localizado no Loteamento Jacarandá, próximo a Rua Paulo Zanota. Financia.",Casa,Pelotas,Fragata,260000
117,0.0,Alex Lara,2.0,2.0,3.0,180.0,Rua Barra do Ribeiro,RS,"Excelente casa no Laranjal com 3 dormitórios sendo 2, suítes, sala Estar/Jantar, Cozinha, piso flutuante nos dormitórios, Garagem, ambiente ...",Casa,Pelotas,Laranjal,780000
118,0.0,FUHRO SOUTO IMOBILIARIA,0.0,0.0,1.0,31.0,Joao Pessoa,RS,"NOVO PRONTO PARA MORAR : 1 dorm. região universitária, ótimo investimento, porcelanato, piso laminado, acabamento diferenciado.Negociação a ...",Apartamento,Pelotas,Centro,190000
119,200.0,REQUINTE IMÓVEIS,0.0,0.0,3.0,88.0,Avenida Bento Gonçalves,RS,"5268 - A Requinte oferece: Central, apto frente, 3 dormitórios, bem conservado,  elevador, andar alto, terraço p/lazer. Interesse em apto de...",Apartamento,Pelotas,Centro,350000
120,0.0,FUHRO SOUTO IMOBILIARIA,0.0,1.0,3.0,66.0,Rua Olegário Mariano,RS,"MORADAS CLUB DIFERENCIADO: 3 dorms. varanda c/ churrasqueira, ficam todos os móveis projetados, aceita financiamento. R$245.000. 15610",Casa de Condomínio,Pelotas,Três Vendas,245000
121,0.0,MAP Corretores de Imóveis,0.0,2.0,2.0,200.0,,RS,"Casa boa no Fragata, próximo a Av. Theodoro Muller. Aceita camionete, casa menor valor no Fragata. Financia.",Casa,Pelotas,Fragata,300000
122,0.0,Proper Consultoria Imobiliaria,0.0,0.0,0.0,378.0,,RS,"FUNDO LAGO, 14,30X11M , FRENTE OESTE, R$ 182.000,00 MAIS 10X 1.800,00. ESTUDA PROPOSTA. TE-0306",Terreno Padrão,Pelotas,Laranjal,182000
123,0.0,MARQUES IMÓVEIS,1.0,2.0,3.0,174.0,,RS,"2 Casas LARANJAL, mesmo pátio. CASA PRINCIPAL: 84m² com 3 Dormitórios, sendo 1 Suíte, 3 salas, Cozinha, Área serviço, Banheiro social, Lavab...",Casa,Pelotas,Laranjal,990000
124,0.0,FUHRO SOUTO IMOBILIARIA,0.0,0.0,0.0,0.0,Fernando Osorio,RS,"ÓTIMO PRÉDIO: sala, mezanino, 160m de área, salão comercial, wc social. R$300.000. 12114",Prédio Inteiro,Pelotas,Três Vendas,300000
125,0.0,Sérgio Correa Imóveis,0.0,1.0,2.0,87.0,,RS,"0877 - ÓTIMO APARTAMENTO RUA ANDRADE NEVES - Imediações Av. Bento Gonçalves. Sala 2 ambientes com lareira, 2 dormitórios, copa-cozinha, banh...",Apartamento,Pelotas,Centro,280000
126,550.0,REQUINTE IMÓVEIS,1.0,1.0,3.0,133.0,Rua Marechal Deodoro,RS,"2679 - A Requinte oferece: Apartamento central impecável para pessoas exigentes, elevador, 3 dormitórios sendo 1 suíte,  acabamento em gesso...",Apartamento,Pelotas,Centro,440000
127,0.0,Proper Consultoria Imobiliaria,1.0,1.0,3.0,300.0,,RS,"COM TRÊS DORMITÓRIOS (SENDO UM SUITE), SALA DE ESTAR, COZINHA, LAVANDERIA, WC AUXILIAR E SOCIAL, GARAGEM, PISCINA, PÁTIO. R$ 260.000,00. ACE...",Casa,Pelotas,Obelisco,260000
128,0.0,REQUINTE IMÓVEIS,0.0,2.0,2.0,84.0,Rua Professor Paulo Zanotta da Cruz,RS,"51034 - Requinte oferece, 2 casas no mesmo pátio, linda em perfeitas condições, próximo a Escola, Supermercado, Padaria, ônibus e etc. Paulo...",Casa,Pelotas,Fragata,280000
129,162.0,FUHRO SOUTO IMOBILIARIA,0.0,2.0,2.0,47.0,Avenida Vinte e Cinco de Julho,RS,"TERRA NOVA IMPECÁVEL: 2 dorms., estar/jantar, piso flutuante, cozinha planejada, condomínio baixo, portaria 24 hrs, financia. R$245.000. 145...",Casa de Condomínio,Pelotas,Três Vendas,245000
130,150.0,MARQUES IMÓVEIS,0.0,1.0,2.0,47.0,,RS,"Apto TRÊS VENDAS 2 Dormitórios,Sala estar,Cozinha,Área Serviço,Banheiro,Garagem,Piso Frio/Flutuante,Ar Condic. Preço: R$ 140.000,00",Apartamento,Pelotas,Três Vendas,140000
131,0.0,FUHRO SOUTO IMOBILIARIA,0.0,4.0,2.0,149.0,Rua Santo Ângelo,RS,"LARANJAL: Sto Antônio, 2 dorms, piscina, pátio, churrasqueira, garagem p/4 carros. Financia R$ 380.000 16077",Casa,Pelotas,Laranjal,380000
132,0.0,REQUINTE IMÓVEIS,0.0,0.0,2.0,113.0,Rua Senador Mendonça,RS,"3492 - Requinte oferece: Apartamento central com vista privilegiada! Imóvel amplo com 119m² de área útil, impecáveis acabamento e ótima orie...",Apartamento,Pelotas,Centro,420000
133,190.0,MARQUES IMÓVEIS,0.0,1.0,2.0,47.0,,RS,"Apto FRAGATA com 2 Dormitórios, Estar Social, Cozinha, Área serviço, Banheiro,  Vaga de Garagem, Piso Tipo Frio. Preço: R$ 160.000,00",Apartamento,Pelotas,Fragata,160000
134,100.0,MARQUES IMÓVEIS,0.0,2.0,2.0,64.0,,RS,"Casa TRES VENDAS, condomínio fechado, 2 Dormit, Estar social, Cozinha planej, Área serviço, Ar condic, Pátio, Churrasq, wc, 2 vagas, Piso Fr...",Casa,Pelotas,Três Vendas,265000
135,0.0,SUCASA,2.0,2.0,5.0,240.0,Endereço Não Informado,RS,"Sobrado diferenciado no Fragata, 5 dormitórios, 2 suítes, hidromassagem e garagem para 2 carros. - 02/11/2017",Casa,Pelotas,Fragata,300000
136,330.0,Proper Consultoria Imobiliaria,0.0,0.0,1.0,50.0,,RS,"EXCELENTE APARTAMENTO COM VISTA PANORÂMICA - Imediações UCPEL, 50m, 01 dormitório, sala, cozinha, banheiro social, com piso frio, elevador, ...",Apartamento,Pelotas,Centro,190000
137,370.0,MARQUES IMÓVEIS,1.0,1.0,3.0,98.0,,RS,"Apto TRÊS VENDAS, com 3 Dormitórios, sendo 1 Suíte, Sala estar, Cozinha Planejada, Área serviço, Banheiro Social, Elevador, Garagem, Churras...",Apartamento,Pelotas,Três Vendas,480000
138,300.0,SUCASA,0.0,1.0,2.0,219.0,Endereço Não Informado,RS,"Cobertura horizontal com 2 dormitórios, vaga de garagem. Lareira, churrasqueira e terraço com piscina. 219 m² privativos, dependência comple...",Apartamento,Pelotas,Centro,460000
139,180.0,SUCASA,0.0,0.0,2.0,45.0,Endereço Não Informado,RS,,Apartamento,Pelotas,Fragata,200000
140,0.0,REQUINTE IMÓVEIS,1.0,0.0,3.0,300.0,Rua Montenegro,RS,8805 - Requinte oferece: Excelente casa localizada a meia quadra da praia. 2 terrenos com área total de 300 m² cada. Com 3 dormitórios sendo...,Casa,Pelotas,Laranjal,520000
141,0.0,MARQUES IMÓVEIS,0.0,1.0,4.0,210.0,,RS,"0527 - Casa, bairro FRAGATA, próxima ao DNIT, 04 dormitórios, estar social, cozinha, banheiro social, pátio, área serviço, lareira, 01 garag...",Casa,Pelotas,Fragata,450000
142,250.0,SUCASA,1.0,1.0,3.0,100.0,Endereço Não Informado,RS,"Apartamento de alto padrão no Areal, 3 dormitórios com opção para 2 com sacada e churrasqueira, mobiliado. - 02/11/2017",Apartamento,Pelotas,Areal,530000
143,0.0,FUHRO SOUTO IMOBILIARIA,0.0,3.0,3.0,130.0,Rua Hulha Negra,RS,"Imediações do Trapiche: Belíssima área social aberta para a piscina, lareira, sala de estar e jantar, cozinha americana, pátio amplo e arbor...",Casa,Pelotas,Laranjal,380000
144,0.0,FUHRO SOUTO IMOBILIARIA,1.0,3.0,3.0,420.0,Avenida São Francisco de Paula,RS,"ZONA NORTE C/ PISCINA: 3 dorms., 1 suíte, 3 salas, 2 lareiras, closet, lavabo, dep. de empregada, banheira, churrasqueira, garagem p/ 3 carr...",Casa,Pelotas,Areal,650000
145,427.0,Marcelo Karam Nogueira,1.0,2.0,3.0,157.0,Avenida Adolfo Fetter,RS,"Casa térrea no Veredas, em construção, ótimo projeto e moderno acabamento.

3 dormitórios sendo 1 suíte, sala de estar dois ambientes com ...",Casa de Condomínio,Pelotas,Laranjal,690000
146,408.0,FUHRO SOUTO IMOBILIARIA,0.0,0.0,2.0,54.0,Rua Padre Anchieta,RS,"PRÓX A PRAÇA CEL PEDRO OSÓRIO: Andar alto, vista panorâmica, ensolarado, elevador, portaria 24hs, 2 dorms, sala estar/jantar, wc social e au...",Apartamento,Pelotas,Centro,265000
147,320.0,Moyses Imóveis,0.0,1.0,3.0,74.0,Residencial Largo Verneti,RS,"Apartamento localizado no Residencial Largo Vernetti, andar alto, sem elevador, 3 dormitórios, sala de estar com sacada, copa/cozinha, área ...",Apartamento,Pelotas,Zona Norte,295000
148,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,2.0,5.0,250.0,Avenida Cidade de Lisboa,RS,"Sobrado amplo no Fragata com boa localização e possível ponto comercial. Com piscina, e poder ser dividido em 3 casas. Aceita proposta e apa...",Casa,Pelotas,Fragata,450000
149,0.0,MAP Corretores de Imóveis,0.0,0.0,0.0,360.0,Rua Hulha Negra,RS,"Terrenos amplos , lado a lado, medindo 12 x 30. Localizados no loteamento Pontal da Barra.",Terreno Padrão,Pelotas,Laranjal,88000
150,0.0,REQUINTE IMÓVEIS,1.0,1.0,3.0,181.0,Rua Gonçalves Ledo,RS,"2684- Requinte vende excelente  casa com três quartos, sendo um suite, todos mobiliados com moveis de gramado, sala  social com armários emb...",Casa,Pelotas,Fragata,510000
151,400.0,REQUINTE IMÓVEIS,0.0,0.0,0.0,390.0,Avenida São Francisco de Paula,RS,"6640 - Requinte oferece: Terreno no Lagos de São Gonçalo em ótima posição! Estuda propostas, entre em contato!",Terreno Padrão,Pelotas,Areal,260000
152,0.0,MARQUES IMÓVEIS,0.0,2.0,2.0,150.0,,RS,"Casa no CENTRO com 2 Dormitórios, Estar Social, Sala Jantar, Cozinha, 2 Garagens, Área de Serviço, Armário na Cozinha, Banheiro Auxiliar, Ba...",Casa,Pelotas,Centro,320000
153,0.0,Alex Lara,0.0,1.0,2.0,152.0,,RS,"Excelente localização, em zona alta, tranquila e segura,  bem perto do centro, prox. Ao Shopping, Big, bancos, lotéricas, farmácias, padaria...",Casa,Pelotas,Areal,350000
154,500.0,MAP Corretores de Imóveis,0.0,0.0,2.0,70.0,Praca Piratinino de Almeida,RS,"Apartamento central excelente, localizado próximo ao Hospital Santa Casa de Misericórdia. Financia.",Apartamento,Pelotas,Centro,260000
155,145.0,MARQUES IMÓVEIS,0.0,0.0,2.0,55.0,,RS,"Apartamento com 2 Dormitórios, 1 Banheiro, Área de Serviço, Cozinha, Estar Social",Apartamento,Pelotas,Centro,200000
156,190.0,MARQUES IMÓVEIS,0.0,0.0,2.0,63.0,,RS,"Apto CENTRO (Próx.Pop Center)2 Dorm,Sala estar, Cozinha, área serv,wc, Piso Frio. Preço: R$ 220.000,00",Apartamento,Pelotas,Centro,220000
157,340.0,Moyses Imóveis,1.0,1.0,1.0,52.0,Próximo Expresso Embaixador,RS,"Apartamento com móveis sob medida. Sala de estar com sacada, suíte com móveis planejados, banheiro com piso porcelanato, cuba quadrada e box...",Apartamento,Pelotas,Centro,307000
158,500.0,Up Imóveis.,1.0,1.0,3.0,109.0,Rua Antônio Francisco dos Anjos,RS,"Edifício Verona apartamento, 03 dormitórios sendo um suíte, sala, banheiro, cozinha, área de serviço, sacada com churrasqueira, garagem. - 0...",Apartamento,Pelotas,Centro,415000
159,0.0,VILLAR IMÓVEIS,0.0,0.0,1.0,57.0,,RS,"Stúdio Residence Plus II - &nbsp;LANÇAMENTO - PORTO 5

Já conhece o Stúdio Residence Plus II, na Barroso esquina Argolo? Construção no padrã...",Apartamento,Pelotas,Centro,240000
160,0.0,SUCASA,0.0,0.0,0.0,435.0,Endereço Não Informado,RS,"Terreno localizado em área nobre do Laranjal, com clube completo, parque com 3 praças, 2 quadras de paddle, lago, área verde. Com toda a seg...",Terreno Padrão,Pelotas,Recanto de Portugal,179000
161,0.0,FUHRO SOUTO IMOBILIARIA,0.0,1.0,3.0,127.0,Fernando Osorio,RS,"PRÓXIMO À CURVA DA MORTE: casa c/ terreno 8x23, não financia. R$ 550.000 15710",Casa,Pelotas,Centro,550000
162,170.0,SUCASA,0.0,1.0,2.0,59.0,Endereço Não Informado,RS,"Condomínio de Casas - Lugar tranquilo, arborizado, próximo ao IFSUL. Dois dormitórios com vaga de garagem. - 02/11/2017",Casa de Condomínio,Pelotas,Fragata,175000
163,120.0,MARQUES IMÓVEIS,0.0,0.0,1.0,30.0,,RS,"Apartamento com 1 Dormitório, 1 Banheiro, Cozinha, Estar Social",Apartamento,Pelotas,Porto,106000
164,220.0,REQUINTE IMÓVEIS,0.0,1.0,2.0,70.0,Rua Gonçalves Chaves,RS,"8977 - Requinte oferece: Apartamento próximo a UCPel e UFPel! Localização privilegiada perto de supermercados, padarias, farmácias. Possui: ...",Apartamento,Pelotas,Centro,230000
165,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,2.0,2.0,3.0,150.0,Rua Elgar Carlos Hadler,RS,"Excelente sobrado com amplos cômodos, 3 dormitórios sendo 2 suítes, sala social, sala de jantar conjugada a cozinha, banheiro social e garag...",Casa,Pelotas,Areal,582900
166,0.0,MARQUES IMÓVEIS,1.0,2.0,3.0,268.0,,RS,"Sobrado LARANJAL com 3 Dormitórios, sendo 1 Suíte, Sala estar e jantar, Cozinha, área serviço, 3 Banheiros, 2 Vagas Garagem + 6 na rua, Piso...",Casa,Pelotas,Laranjal,600000
167,400.0,FUHRO SOUTO IMOBILIARIA,0.0,1.0,1.0,45.0,Rua General Telles,RS,"PRÓX AO BANCO DO BRASIL: 1 dorm, sala, cozinha, área de serviço, garagem privativa, desocupado, elevador, portaria 24hs. R$318.000",Apartamento,Pelotas,Centro,318000
168,0.0,Moyses Imóveis,2.0,2.0,2.0,140.0,Bairro Liberdade,RS,"Casa localizada no Bairro Liberdade, 2 dormitórios sendo 2 suítes, 3 banheiros, cozinha integrada, ampla sala 2 ambientes, revestimento em p...",Casa,Pelotas,Arco Iris,375000
169,233.0,MARQUES IMÓVEIS,0.0,1.0,2.0,72.0,,RS,"Apto GONC. CHAVES 02 dorm,estar social,jantar,cozinha,wc, área serv,garagem c/porta autom,piso laminado. Valor à Vista: 350,000.00X",Apartamento,Pelotas,Centro,350000
170,0.0,REQUINTE IMÓVEIS,0.0,4.0,3.0,202.0,Rua Cidade do Porto,RS,"1957- Casa térrea lindíssima no Recanto de Portugal, meia quadra do arroio, ideal para quem procura amplo espaço de lazer, com destaque para...",Casa,Pelotas,Laranjal,480000
171,250.0,REQUINTE IMÓVEIS,0.0,1.0,2.0,80.0,Rua Barão de Santa Tecla,RS,,Apartamento,Pelotas,Centro,280000
172,200.0,FUHRO SOUTO IMOBILIARIA,0.0,0.0,1.0,52.0,Rua Miguel Tarnac da Rocha,RS,"APARTAMENTO ÓTIMA LOCALIZAÇÃO ZONA NORTE: Dormitório, sala 02 ambientes, cozinha, área grande, desocupado. Aceita negociação. R$ 160.000,00 ...",Apartamento,Pelotas,Três Vendas,160000
173,0.0,Proper Consultoria Imobiliaria,1.0,2.0,3.0,200.0,,RS,"APARTAMENTO CENTRAL IMPECÁVEL: 03 Dormitórios transformado em 02, sala ampla, excelente acabamento, sacada, posição solar norte, 200m, garag...",Apartamento,Pelotas,Centro,650000
174,479.0,MARQUES IMÓVEIS,0.0,0.0,1.0,63.0,,RS,"0553 - Apto na PIRATININO DE ALMEIDA, bairro CENTRO, 1 dormitório, estar íntimo, estar social, cozinha, banheiro social, área serviço, gás c...",Apartamento,Pelotas,Centro,155000
175,0.0,FUHRO SOUTO IMOBILIARIA,0.0,0.0,2.0,90.0,Rua Santa Cruz,RS,"CENTRALÍSSIMA: 2 dorms, sala, cozinha, pequeno terraço. R$250.000  16432",Casa,Pelotas,Centro,250000
176,850.0,Marcelo Karam Nogueira,1.0,1.0,2.0,90.0,Rua Germano Fiss,RS,"Apartamento novo, em prédio moderno próximo a Avenida Dom Joaquim. 2 dormitórios sendo 1 suíte, banheiro social, cozinha americana, sacada c...",Apartamento,Pelotas,Centro,450000
177,200.0,PELOTA NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,2.0,60.0,Avenida Engenheiro Ildefonso Simões Lopes,RS,"No Moradas clube II, com dois dormitórios, nunca habitada, vaga de estacionamento próximo a casa patio todo murado.
Condomínio com portaria...",Casa de Condomínio,Pelotas,Três Vendas,195000
178,220.0,FUHRO SOUTO IMOBILIARIA,0.0,0.0,1.0,47.0,Rua Miguel Tarnac da Rocha,RS,"APARTAMENTO ZONA NORTE: Com lareira, churrasqueira, dormitório, sala 02 ambientes. Ótima localização. Negocia. R$ 180.000,00 16907",Apartamento,Pelotas,Três Vendas,180000
179,0.0,Moyses Imóveis,1.0,4.0,3.0,234.0,Bouganville,RS,"Excelente sobrado nunca habitado, amplos ambientes, 4 vagas sendo 2 cobertas.",Casa,Pelotas,Las Acácias,850000
180,0.0,FUHRO SOUTO IMOBILIARIA,0.0,1.0,2.0,73.0,Rua Bento Martins,RS,"CENTRAL DE FRENTE: Desocupado, 2 dorms, wc social, wc auxiliar, garagem privativa. Aceita financiamento R$270.000",Apartamento,Pelotas,Centro,270000
181,200.0,MARQUES IMÓVEIS,0.0,1.0,2.0,50.0,,RS,"Apto Reformado e Semi mobiliado na FERREIRA VIANA 2 Dormitórios,Sala estar,Cozinha,Área Serviço,Banheiro,Ar Condicionado,Vaga Garagem,Piso F...",Apartamento,Pelotas,Areal,200000
182,0.0,FUHRO SOUTO IMOBILIARIA,0.0,0.0,0.0,300.0,Rua Mortágua,RS,"LOTES LINDEIROS NO RECANTO DE PORTUGAL: 2 lotes 10x20 cada, vende juntos ou separados. R$ 86.000 cada",Terreno Padrão,Pelotas,Recanto de Portugal,86000
183,150.0,MARQUES IMÓVEIS,1.0,1.0,3.0,116.0,,RS,"Apartamento com 3 Dormitórios, 1 Suíte, 1 Garagem, 1 Banheiro, 1 Elevador, Acabamento em Gesso, Área de Serviço, Churrasqueira, Cozinha, Lar...",Apartamento,Pelotas,Laranjal,430000
184,198.0,MARQUES IMÓVEIS,0.0,0.0,1.0,76.0,,RS,"0673 - Apto na GONCALVES CHAVES, bairro CENTRO, 01 dormitório, estar social, sacada, cozinha, área serviço, TERRAÇO, piso: FLUTUANTE. Valor ...",Apartamento,Pelotas,Centro,200000
185,960.0,Up Imóveis.,1.0,4.0,3.0,180.0,Rua Professor Carlos Henrique Nogueira,RS,"Casa alto padrão na Colina do Sol, 03 dormitórios sendo 01 suíte, sala, lavabo, lareira, cozinha planejada,  churrasqueira, garagem 4 carros...",Casa,Pelotas,Três Vendas,596000
186,150.0,MARQUES IMÓVEIS,0.0,1.0,1.0,50.0,,RS,"0620 - Apto GOMES CARNEIRO, próx. a UCPEL, 01 dormitório, estar social, cozinha, banheiro social, área serviço, sacada. Valor à Vista: A PAR...",Apartamento,Pelotas,Centro,217000
187,280.0,REQUINTE IMÓVEIS,0.0,0.0,2.0,95.0,Rua Tiradentes,RS,"97310 - Requinte Oferece:  Excelente apartamento em zona central, com ótimo estado de conservação. Ótima posição solar. Apartamento com 2 do...",Apartamento,Pelotas,Centro,370000
188,0.0,Up Imóveis.,0.0,0.0,1.0,96.0,Rua Três de Maio,RS,"O Residencial Maestro foi projetado para que sua vida tenha muita harmonia, em ambientes conjugados extremamente confortáveis, planejados co...",Apartamento,Pelotas,Centro,200000
189,0.0,Up Imóveis.,0.0,1.0,1.0,42.0,Rua Almirante Barroso,RS,"Excelente oportunidade para investidor Residencial Brooklyn Pelotas - 01 dormitório, sala, cozinha, banheiro, portaria 24 horas, identificaç...",Apartamento,Pelotas,Centro,198000
190,165.0,FUHRO SOUTO IMOBILIARIA,0.0,0.0,1.0,40.0,Presidente Juscelino Kubitschek de Oliveira,RS,"DESOCUPADO NO VILLAGE l: sala de estar, cozinha americana, financiável. R$120.000",Apartamento,Pelotas,Areal,120000
191,0.0,JWS - IMÓVEIS,2.0,3.0,3.0,201.0,,RS,"Casa térrea, recuada com jardim, piscina, localização privilegiada, rua tranquila, possibilidade para mais um quarto.",Casa,Pelotas,Areal,550000
192,0.0,MARQUES IMÓVEIS,1.0,2.0,3.0,98.0,,RS,"Apartamento com 3 Dormitórios, 1 Suíte, 2 Garagens, 2 Banheiros, Área de Serviço, Cozinha, Despensa, Lareira, Sacada",Apartamento,Pelotas,Centro,350000
193,0.0,Ksa imóveis.,1.0,3.0,3.0,209.0,Rua Caetano Gotuzzo,RS,"Ótima casa bem localizada, próximo avenida pinheiro Machado, Duas casas no mesmo terreno, a primeira possui sala com lareira, cozinha, banhe...",Casa,Pelotas,Fragata,400000
194,0.0,REQUINTE IMÓVEIS,0.0,1.0,2.0,75.0,Rua Elgar Carlos Hadler,RS,"9686 - Apartamento novo, nunca habitado, térreo, 2 dormitórios, sala de estar, cozinha, área de serviço, banheiro social, churrasqueira, gar...",Apartamento,Pelotas,Areal,224900
195,0.0,FUHRO SOUTO IMOBILIARIA,0.0,1.0,3.0,161.0,Rua Raul Pompéia,RS,"SOBRADO NO PY CRESPO: 3 dorms. garagem, churrasqueira, 2 wcs, financiável. R$254.000. C35244",Casa,Pelotas,Três Vendas,254000
196,0.0,FUHRO SOUTO IMOBILIARIA,0.0,1.0,2.0,77.0,Rua Doutor José Barbosa Gonçalves,RS,"PORTO PRÓX EMBAIXADOR: 2 dorms, sala de estar, cozinha, wc social e auxiliar, pátio, estacionamento. R$170.000 Financia",Casa,Pelotas,Centro,170000
